Township,Township Direction,Range,Range Direction,STATEABBR,PRINMERCD,PRINMER,PLSSID,Bounding Box
012,N,001,W,WI,46,Extended Fourth Meridian,WI460120N0010W0,"-90.5523213, 43.46634992, -90.43029839, 43.55368852"
012,N,002,W,WI,46,Extended Fourth Meridian,WI460120N0020W0,"-90.6716546, 43.46632494, -90.54938926, 43.55295052"
012,N,023,E,WI,46,Extended Fourth Meridian,WI460120N0230E0,"-87.80102662, 43.47400695, -87.79105253, 43.54304211"
012,N,005,E,WI,46,Extended Fourth Meridian,WI460120N0050E0,"-89.95483453, 43.46759909, -89.83704083, 43.55504346"
012,N,007,W,WI,46,Extended Fourth Meridian,WI460120N0070W0,"-91.24307864, 43.46589786, -91.14716996, 43.55112549"
012,N,011,E,WI,46,Extended Fourth Meridian,WI460120N0110E0,"-89.24675144, 43.45654338, -89.12630642, 43.55657753"
012,N,003,E,WI,46,Extended Fourth Meridian,WI460120N0030E0,"-90.19217039, 43.46729595, -90.07300809, 43.55522341"
012,N,006,E,WI,46,Extended Fourth Meridian,WI460120N0060E0,"-89.83735372, 43.46722926, -89.71852069, 43.55433689"
012,N,001,E,WI,46,Extended Fourth Meridian,WI460120N0010E0,"-90.43146216, 43.46679518, -90.31036731, 43.5540633"
012,N,017,E,WI,46,Extended Fourth Meridian,WI460120N0170E0,"-88.52181347, 43.45679619, -88.40026997, 43.54401596"
012,N,020,E,WI,46,Extended Fourth Meridian,WI460120N0200E0,"-88.161599, 43.45433797, -88.04051974, 43.54290962"
012,N,015,E,WI,46,Extended Fourth Meridian,WI460120N0150E0,"-88.76584014, 43.45862842, -88.64403053, 43.54592512"
012,N,021,E,WI,46,Extended Fourth Meridian,WI460120N0210E0,"-88.0407918, 43.45451664, -87.92061682, 43.54335089"
012,N,004,W,WI,46,Extended Fourth Meridian,WI460120N0040W0,"-90.90938868, 43.46645568, -90.7885884, 43.55312333"
012,N,008,E,WI,46,Extended Fourth Meridian,WI460120N0080E0,"-89.60085613, 43.46729105, -89.48246427, 43.5553079"
012,N,002,E,WI,46,Extended Fourth Meridian,WI460120N0020E0,"-90.31104686, 43.46699057, -90.19171623, 43.55498397"
012,N,012,E,WI,46,Extended Fourth Meridian,WI460120N0120E0,"-89.1275639, 43.45677918, -89.00612006, 43.54564255"
012,N,005,W,WI,46,Extended Fourth Meridian,WI460120N0050W0,"-91.02857118, 43.46636582, -90.90826265, 43.55298028"
